time_s,raw_normalised,filtered,r_peak,bpm,hrv_ms
3.8720,-0.100366,0.016175,0,NaN,NaN
3.8800,-0.101343,0.013666,0,NaN,NaN
3.8880,-0.101343,0.010104,0,NaN,NaN
3.8960,-0.101832,0.006495,0,NaN,NaN
3.9040,-0.101343,0.003632,0,NaN,NaN
3.9120,-0.101343,0.002033,0,NaN,NaN
3.9200,-0.100366,0.001909,0,NaN,NaN
3.9280,-0.099878,0.003172,0,NaN,NaN
3.9360,-0.098901,0.005492,0,NaN,NaN
3.9440,-0.097924,0.008369,0,NaN,NaN
3.9520,-0.095971,-0.008605,0,NaN,NaN
3.9600,-0.092552,-0.004732,0,NaN,NaN
3.9680,-0.088156,-0.000999,0,NaN,NaN
3.9760,-0.085714,0.001892,0,NaN,NaN
3.9840,-0.082295,0.003347,0,NaN,NaN
3.9920,-0.080830,0.003128,0,NaN,NaN
4.0000,-0.084249,0.001554,0,NaN,NaN
4.0080,-0.085226,-0.000578,0,NaN,NaN
4.0160,-0.085714,-0.002377,0,NaN,NaN
4.0240,-0.085714,-0.003201,0,NaN,NaN
4.0320,-0.084737,-0.002793,0,NaN,NaN
4.0400,-0.080830,-0.001315,0,NaN,NaN
4.0480,-0.078388,0.000752,0,NaN,NaN
4.0560,-0.077411,0.007298,0,NaN,NaN
4.0640,-0.075458,0.008550,0,NaN,NaN
4.0720,-0.073016,0.009165,0,NaN,NaN
4.0800,-0.072527,0.009048,0,NaN,NaN
4.0880,-0.073016,0.008303,0,NaN,NaN
4.0960,-0.073016,0.007217,0,NaN,NaN
4.1040,-0.073504,0.006115,0,NaN,NaN
4.1120,-0.072527,0.005244,0,NaN,NaN
4.1200,-0.072527,0.004725,0,NaN,NaN
4.1280,-0.071062,0.004565,0,NaN,NaN
4.1360,-0.070085,0.004693,0,NaN,NaN
4.1440,-0.069109,0.005016,0,NaN,NaN
4.1520,-0.067643,0.005431,0,NaN,NaN
